"Latitude","Longitude","NJ16_eq_1","NJ16_eq_2","NJ16_eq_3","NJ17_eq_1","NJ17_eq_3","NJ17_eq_4","NJ17_eq_6","NJ17_eq_7","NJ17_eq_4i","NJ17_eq_8","NJ17_eq_9","NN_Jilisht","NBROI_LICA","Ignore Elevation Lat","Ignore Elevation Long","MeanElev"
23.265321700000001,42.694656799999997,"1","","1","1","1","0","1","0","1","","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.265107799999999,42.694775800000002,","","1","","","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264733799999998,42.694766199999997,"4","","1","1","1","0","1","0","1","1","1","1","10",42.693595200784998,23.260714285713998,614.000000000000000
23.265107799999999,42.694775800000002,","1","1","1","1","0","1","0","1","1","1","1","11",42.693595200784998,23.260714285713998,614.000000000000000
23.264962700000002,42.691493800000003,"1",","1","","","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.265209400000000,42.691262999999999,"·NõA,","1","","","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.265209400000000,42.691262999999999,"1",","1",",","0","1","0","1","0","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264962700000002,42.691493800000003,","","2","2",","0","2","0","2","2","","2","3",42.693595200784998,23.260714285713998,614.000000000000000
23.266966875838300,42.694144125470899,","","1","1","1","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264199900000001,42.694501700000004,"·NõA,"2","1","","","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264819899999999,42.694104600000003,"4","0","1","","","0","1","0","1","1","0","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264819899999999,42.694104600000003,"·NõA,"·NõA,"1","1","1","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264819899999999,42.694104600000003,"1","1","1",","","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264199900000001,42.694501700000004,",","1","1",","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264199900000001,42.694501700000004,",","1",",","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264199900000001,42.694501700000004,","","1",",","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264199900000001,42.694501700000004,"=yñA,","1","1","1","0","1","0","1","0","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264199900000001,42.694501700000004,","","1",",","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264819899999999,42.694104600000003,",","1","1","","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264837300000000,42.694936400000003,"0",","1",","1","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264962700000002,42.691493800000003,"=yñA,"","1",","=yñA,"0","1","0","1",","","1","7",42.693595200784998,23.260714285713998,614.000000000000000
23.264962700000002,42.691493800000003,"ÂNõA,","1","1",","0","1","0","1","1","ÂNõA,"1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.265321700000001,42.694656799999997,"·NõA,","1",",","0","1","0","1","0","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264586399999999,42.694846300000002,"=yñA,"=yñA,"1","=yñA,"=yñA,"0","1","0","1","0","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264586399999999,42.694846300000002,",","1",",","0","1","0","1",","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264586399999999,42.694846300000002,","1","1","/yñA,"1","0","1","0","1",","","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264733799999998,42.694766199999997,","","1",",","0","1","0","1",","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264837300000000,42.694936400000003,"1","1","","","","0","0","1","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264837300000000,42.694936400000003,",","1","=yñA,","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.265321700000001,42.694656799999997,",","1","1","1","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,","1",","1","1","0","1","0","1","0","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1","1","1","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1",",",",","0","0","1","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.258853999999999,42.692174399999999,","","1","1","1","0","1","0","1","1","0","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,","1","1","1","1","0","1","0","1","1","1","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,","1","1",","","0","1","0","1","1","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,"3","1","1","1","1","0","1","0","1","1","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.258205600000000,42.692235300000000,","1",","",","0","1","0","1","3","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.258205600000000,42.692235300000000,"/yñA,"1","1","1","1","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,"","1","","","","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.258231599999998,42.692100400000001,"1","1","1","1","","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,"=yñA,"1","1","1","1","0","1","0","1","0","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,","1",",","","0","1","0","1","0","0","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,","1","1","1","","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.258853999999999,42.692174399999999,",","1","1","1","0","1","0","1","1","1","1","7",42.693595200784998,23.260714285713998,614.000000000000000
23.261886499999999,42.693179000000001,"1",","1","","","0","1","0","1","0","0","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.258231599999998,42.692100400000001,"1","1",","1","","0","1","0","1","1","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.258231599999998,42.692100400000001,","1","1","1","1","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.258854199999998,42.692077400000002,","2","1","1","1","0","2","0","2","2","2","2","10",42.693595200784998,23.260714285713998,614.000000000000000
23.262191300000001,42.692535499999998,"1","·NõA,"1",","1","0","1","0","1","1","","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.262191300000001,42.692535499999998,"1","1","1","1","1","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.262191300000001,42.692535499999998,"1",","1","1",","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264988200000001,42.690584500000000,","","1","","","1","0","0","1","1","1","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.264988200000001,42.690584500000000,"","8","1","","1","0","1","0","1","1","1","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.264988200000001,42.690584500000000,",","1","·NõA,"8","0","1","0","1","8","","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.265160300000002,42.694485399999998,","1","1","1yñA,"","0","1","0","1","1yñA,"","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.264988200000001,42.690584500000000,"1yñA,"1yñA,"2","/yñA,"1","0","1","0","1","1","1","2","6",42.693595200784998,23.260714285713998,614.000000000000000
23.264988200000001,42.690584500000000,"6","6","1",","/yñA,"0","1","0","1","1",","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,",","1",","","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,",","1","1",","0","1","0","1","0","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.265160300000002,42.694485399999998,"1","","1","1","1","0","1","0","1","1","","1","10",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,"3","1","1",","","0","2","0","2","2","2","2","8",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,",","1",","1","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,",","1","1","1","0","1","0","1","0","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,",","1","1",","0","1","0","1","0",","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264693500000000,42.695021799999999,","1","1","1",","0","1","0","1","1","1","2","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264715500000001,42.694180299999999,","","1",","1","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264515700000000,42.694629800000001,"5","5","1",","","0","1","0","1","0","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264819899999999,42.694104600000003,",","1",",","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264866200000000,42.694377000000003,",","1","","1","0","1","0","1",","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264866200000000,42.694377000000003,"2","","1","1","1","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264866200000000,42.694377000000003,","","1","1","","0","1","0","1","4","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264715500000001,42.694180299999999,"","1","1","1","","0","1","0","1","1","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.264515700000000,42.694629800000001,"=yñA,"=yñA,"1","1",","0","1","0","1","1",","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264338800000001,42.694441400000002,"ÂNõA,","1",","","0","1","0","1","0","0","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264715500000001,42.694180299999999,",","1","1","1","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264866200000000,42.694377000000003,","","1",",","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264626100000001,42.694521100000003,",","1","1","","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264626100000001,42.694521100000003,"1","1","1",","","0","1","0","1","0","0","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264338800000001,42.694441400000002,"1","","1","","3","0","1","0","1","","","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.266143700000001,42.692274500000003,"1","1","","","","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.265795600000001,42.692356900000000,"3","3","","","","0","1","0","1","3","2","3","2",42.693595200784998,23.260714285713998,614.000000000000000
23.265560099999998,42.692648900000002,"/yñA,"/yñA,"1","1","","0","1","0","1","0","0","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.266143700000001,42.692274500000003,"1","5",","","","0","1","0","1","0","0","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1","1","1","1","","0","0","1","1","","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1",",",",","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.266234399999998,42.692197399999998,"1","1","","1","","0","1","0","1","1","0","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.266234399999998,42.692197399999998,"1","1","1","1","","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.266143700000001,42.692274500000003,"1",","","",","0","1","0","1","1","1","1","10",42.693595200784998,23.260714285713998,614.000000000000000
23.263380900000001,42.692133499999997,",","1","1",","0","1","0","1","1","1","1","9",42.693595200784998,23.260714285713998,614.000000000000000
23.263380900000001,42.692133499999997,"9","9","1","1","","0","1","0","1","1","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.262177099999999,42.692577100000001,"1",","1","",","0","1","0","1",","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.266385400000001,42.692119300000002,"1","=yñA,","1","","0","1","0","1","0","0","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.264420399999999,42.693094100000003,"1","1","1","1","","0","1","0","1","1","1","1","7",42.693595200784998,23.260714285713998,614.000000000000000
23.265795600000001,42.692356900000000,"1","1",","1","1","0","1","0","1","1","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.265795600000001,42.692356900000000,"1",","1","1",","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.265795600000001,42.692356900000000,"1",","","",","0","1","0","1","1","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.262177099999999,42.692577100000001,"1",","",","","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.265067299999998,42.692883299999998,"1","1","","1","1","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.265067299999998,42.692883299999998,"1","0","","","","0","1","0","1","1","1","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.265067299999998,42.692883299999998,","1",","1","","0","1","0","1","0","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.258297599999999,42.692574899999997,",","1","8",","0","1","0","1","0","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.262177099999999,42.692577100000001,"1","1","2","1","1","0","1","0","1","0","0","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1","1","1","0","1","0","1","1","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1",","","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.263373600000001,42.693880700000001,"4","4","1","1",","0","1","0","1","1","0","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.265795600000001,42.692356900000000,"1","1",",","","0","1","0","1","1","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263532300000001,42.693881800000000,"2",","1","1","1","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263373600000001,42.693880700000001,"",","1","","","0","1","0","1",",","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.263373600000001,42.693880700000001,",","1","1","","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.263765299999999,42.693684300000001,",","1",","","0","1","0","1","ÂNõA,"1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.264420399999999,42.693094100000003,"1",",",","1","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.261886499999999,42.693179000000001,","2","2",","","0","2","0","2","2","0","2","5",42.693595200784998,23.260714285713998,614.000000000000000
23.263959600000000,42.693553500000000,"1","1","","1","","0","1","0","1","","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263959600000000,42.693553500000000,"1","1","1","1","","0","0","1","1","1","","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.258297599999999,42.692574899999997,"1","1","1","4yñA,"1","0","0","1","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.258297599999999,42.692574899999997,",","1","1",","0","1","0","1",",","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1","1","","0","1","0","1","6","0","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.266614015230498,42.693016621006500,"6","1","1",","1","0","1","0","1","0","6","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.263532300000001,42.693881800000000,","1","1","1",","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.263380900000001,42.692133499999997,"/yñA,","1","",","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.263765299999999,42.693684300000001,",","1",",","0","1","0","1","0","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263666400000002,42.693800699999997,",","1","1","1","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.263666400000002,42.693800699999997,",","1","1","","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264420399999999,42.693094100000003,"1","1","",","","0","1","0","1","1","0","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.263380900000001,42.692133499999997,"3",","1","","1","0","0","1","1","1","","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.261712400000000,42.693143100000000,","1","ÂNõA,"","","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.258540199999999,42.692831599999998,","1","",",","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.258205600000000,42.692235300000000,"4yñA,"1","1","",","0","1","0","1","1","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.261972400000001,42.693122600000002,"1",",","",","0","1","0","1","0",","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.258289300000001,42.692378099999999,","1","1","",","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.258289300000001,42.692378099999999,",","1",","","0","0","1","1","1","","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.261712400000000,42.693143100000000,"5","1",","1",","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,",","1","1",","0","1","0","1","/yñA,"","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.261972400000001,42.693122600000002,"1",","","","","0","1","0","1","","","1","7",42.693595200784998,23.260714285713998,614.000000000000000
23.261972400000001,42.693122600000002,"1","1","","1","1","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,"","1","","","","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,"1","1","","1","","0","1","0","1",","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259040700000000,42.692734600000001,","1",","1","1","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.261541300000001,42.693112499999998,","1","1","1","1","0","2","0","2","0","0","2","8",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1","1",","0","1","0","1","","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.261712400000000,42.693143100000000,","1",","·NõA,"","0","1","0","1","1",","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.261712400000000,42.693143100000000,","1","","","","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.261541300000001,42.693112499999998,","1",",","","0","1","0","1","1",","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.258205600000000,42.692235300000000,","1","","","","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","","1","1","0","1","0","1","1","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1",",","0","1","0","1","0","0","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","","","","0","1","0","1","1","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.260331200000000,42.692837400000002,"1","1",",",","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.260331200000000,42.692837400000002,"1","1","1","1","1","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.258540199999999,42.692831599999998,"","1","","",","0","1","0","1","1","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.258540199999999,42.692831599999998,",","1","1","","0","0","1","1","1","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1",","1","1","0","1","0","1","0","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1","",","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.260331200000000,42.692837400000002,"1","1",","1","1","0","1","0","1",","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.261972400000001,42.693122600000002,"1","","1",",","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.261972400000001,42.693122600000002,"1","1",","",","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.260331200000000,42.692837400000002,"1","0",","",","0","1","0","1","1","1","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","",",","","0","0","1","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.258851100000001,42.692174299999998,"/yñA,"1","1","","1","0","1","0","1","1","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.259036600000002,42.692100799999999,"1","1","1",","1","0","1","0","1","1","0","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.258540199999999,42.692831599999998,","1","","1","1","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.258851100000001,42.692174299999998,","1",",","","0","1","0","1","0","0","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.258851100000001,42.692174299999998,","1","1","1",","0","1","0","1","1","4","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.258851100000001,42.692174299999998,"4yñA,"2","2",","2","0","2","0","2","0","","2","6",42.693595200784998,23.260714285713998,614.000000000000000
23.261467900000000,42.692922400000000,"1","1","1","1","1","0","1","0","1","1","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.260331200000000,42.692837400000002,"1","1","","","","0","1","0","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.261784700000000,42.692960499999998,"1","1",","1","1","0","1","0","1","","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.261784700000000,42.692960499999998,"1",","1","","","0","1","0","1","1","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.261467900000000,42.692922400000000,"1","1","1","","","0","1","0","1","1","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.263373600000001,42.693880700000001,"ÂNõA,"1","1","1","1","0","0","1","1","1","1","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.258851100000001,42.692174299999998,","1",","4yñA,","0","1","0","1",","","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,",","1",",","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,"·NõA,"·NõA,"1","1","1","0","1","0","1",",","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,",","1","1","1","0","1","0","1",","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.261467900000000,42.692922400000000,"1","0","1","1",","0","1","0","1","1","","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.258851100000001,42.692174299999998,","1","0","1","","0","1","0","1","/yñA,"1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.260331200000000,42.692837400000002,"1","1","",","","0","1","0","1","0","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.259734600000002,42.692349100000001,"1","1","1","1","","0","1","0","1","0","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259734600000002,42.692349100000001,"1","1",",",","0","1","0","1","1","0","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,",","2","2",","0","1","1","2","1","1","2","3",42.693595200784998,23.260714285713998,614.000000000000000
23.259734600000002,42.692349100000001,"1","1","","1","1","0","1","0","1","1","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,","0","1","1","","0","1","0","1","1","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,","","1","1","1","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,",","1","1","","0","1","0","1",","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.263614499999999,42.694061400000002,",","1","","","0","1","0","1","1",","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.259813699999999,42.692365100000004,"1",","1","1","1","0","1","0","1","0","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.259813699999999,42.692365100000004,"1","1","1","1","","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1",","1","1",","0","0","1","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.263373600000001,42.693880700000001,",","1","1","","0","0","1","1","1","0","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.263373600000001,42.693880700000001,","","1","1","","0","1","0","1",","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1",",",",","0","0","1","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1",",",","1","0","0","1","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1","/yñA,"","","","0","0","1","1","1","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.265219900000002,42.692551299999998,"1","1","1","","1","0","0","1","1","4yñA,","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.265868699999999,42.695011100000002,"1","/yñA,"1","1","","0","1","0","1","0","0","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.265868699999999,42.695011100000002,"1","3",","","","0","1","0","1","0",","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.266949400000001,42.694885300000003,"1","1","1","","","0","1","0","1","1","1","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.260020200000000,42.692543999999998,"1",","","1","3","0","0","1","1","1",","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.266949400000001,42.694885300000003,"1",","","",","0","1","0","1","0","1","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.262275100000000,42.692705799999999,"1","1",","","","0","1","0","1",","1","1","1",42.693595200784998,23.260714285713998,614.000000000000000
23.262275100000000,42.692705799999999,"1","1","1","1","","0","1","0","1","","1","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.259838599999998,42.692525799999999,"1",","","",","0","1","0","1","0","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.260020200000000,42.692543999999998,"1","2","1",",","0","1","0","1","1",","1","3",42.693595200784998,23.260714285713998,614.000000000000000
23.261953099999999,42.692661899999997,"1",",","","","0","1","0","1","0","1","1","6",42.693595200784998,23.260714285713998,614.000000000000000
23.261953099999999,42.692661899999997,"1","1","1","","","0","1","0","1","1","1","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.262275100000000,42.692705799999999,"1","6","6","6",","0","1","0","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264625888248201,42.692931884345903,"1","1","1","","1","0","0","1","1","1",","1","10",42.693595200784998,23.260714285713998,614.000000000000000
23.266879808259301,42.697402290834198,",","1","1",","0","0","1","1","1","1","1","5",42.693595200784998,23.260714285713998,614.000000000000000
23.264273088506702,42.693874834734203,"1","·NõA,"1",","1","0","1","0","1","1","","1","4",42.693595200784998,23.260714285713998,614.000000000000000
23.264442226821501,42.694019948174898,"1","1","","1","4yñA,"0","0","1","1",","","1","2",42.693595200784998,23.260714285713998,614.000000000000000
23.262090488052600,42.695787243185400,","1","1",",","0","0","1","1","1",","1","8",42.693595200784998,23.260714285713998,614.000000000000000
23.260395536797802,42.692580620989602,"1",",",",","0","1","0","1","1","1","1","6",42.693595200784998,23.260714285713998,614.000000000000000
