X,Y,NJ16_eq_1,NJ16_eq_2,NJ16_eq_3,NJ17_eq_1,NJ17_eq_3,NJ17_eq_4,NJ17_eq_6,NJ17_eq_7,NJ17_eq_4i,NJ17_eq_8,NJ17_eq_9,NN_Jilisht,NBROI_LICA
23.3084542,42.6343172,,1,,,,0,1,0,1,,,1,1
23.3096163,42.6228732,,1,,,,0,1,0,1,,,1,1
23.3086696,42.6346966,,1,,,,0,0,1,1,,,1,2
23.3096163,42.6228732,,2,,,,0,2,0,2,,,2,4
23.3069654,42.6331537,,2,1,,1,0,2,0,2,,,3,6
23.3076947,42.6346481,,1,,,,0,0,1,1,,,1,2
23.3069654,42.6331537,,,1,,,0,0,1,1,,,1,3
23.3024696,42.6378458,,2,,,,0,2,0,2,,,2,5
23.1549825,42.7053487,,,1,,,0,0,1,1,,,1,2
23.1290277,42.7085967,,1,,,,0,0,1,1,,,1,3
23.1305663,42.708655,,,1,,,0,1,0,1,,,1,4
23.1305663,42.708655,,1,,,,0,0,1,1,,,1,4
23.1290277,42.7085967,,1,,,,0,1,0,1,,,1,2
23.1507907,42.6980118,,,1,,,0,1,0,1,,,1,1
23.1550152,42.7056371,,,1,,,0,0,1,1,,,1,1
23.1274413,42.7082026,,1,,,,0,1,0,1,,,1,2
23.14483,42.7155563,,,1,,,0,1,0,1,,,1,2
23.1448827,42.7153428,5,1,6,,3,0,0,1,1,,3,12,27
23.1448827,42.7153428,,1,,,,0,0,1,1,,,1,3
23.14483,42.7155563,1,1,,,,0,0,1,1,,,2,8
23.1441786,42.7118845,,1,,,,0,1,0,1,,,1,9
23.158705,42.7055621,,1,,,,0,0,1,1,,,1,1
23.1539375,42.7045544,,1,,,,0,0,1,1,,,1,3
23.1563492,42.7057141,,,1,,,0,0,1,1,,,1,4
23.3102154,42.6393422,,1,,,,0,0,1,1,,,1,4
23.3255485,42.6159278,,1,,,,0,0,1,1,,,1,3
23.3118363,42.6290584,,1,,,,1,0,0,1,,,1,4
23.3083718,42.6340556,,1,,,,1,0,0,1,,,1,2
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,7
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,2
23.3129974,42.6212362,,,1,,,0,0,1,1,,,1,2
23.3079793,42.6331621,,1,,,,0,1,0,1,,,1,4
23.3079793,42.6331621,,2,,,,0,1,1,2,,,2,6
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,7
23.3078014,42.6362325,,1,,,,0,1,0,1,,,1,3
23.3078014,42.6362325,,1,,,,0,1,0,1,,,1,3
23.3121296,42.632655,,1,,,,0,0,1,1,,,1,2
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,7
23.3207033,42.6202117,,1,,,,0,0,1,1,,,1,4
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,7
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,2
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,7
23.3083738,42.6338756,,1,,,,0,1,0,1,,,1,7
23.3083738,42.6338756,,,1,,,0,1,0,1,,,1,7
23.323857,42.6151737,,,1,,,0,1,0,1,,,1,3
23.3078014,42.6362325,,1,,,,0,1,0,1,,,1,3
23.3211076,42.6163398,,1,,,,0,0,1,1,,,1,6
23.1872255,42.7179796,,,1,,,0,0,1,1,,,1,4
23.3119098,42.6315824,,1,,,,0,1,0,1,,,1,4
23.1871085,42.7180778,,1,,,,0,1,0,1,,,1,2
23.1862606,42.7179659,,,1,,,0,1,0,1,,,1,3
23.2945941,42.6320544,,2,,,,0,0,1,1,,,2,4
23.3087726,42.6265413,,1,,,,0,1,0,1,,,1,3
23.3132992,42.6290582,,1,,,,0,0,1,1,,,1,3
23.3090833,42.6234509,,,1,,,0,0,1,1,,,1,3
23.1865722,42.7179236,,,1,,,0,1,0,1,,,1,1
23.1847613,42.7176644,,,1,,,0,1,0,1,,,1,3
23.154725,42.7100105,1,,,,,0,0,1,1,,,1,3
23.1626298,42.7086929,,,1,,,0,1,0,1,,,1,1
23.1469155,42.7146022,,,1,,,0,0,1,1,,,1,3
23.1469155,42.7146022,,1,,,,0,0,1,1,,,1,4
23.1346568,42.7201288,,1,,,,0,0,1,1,,,1,4
23.1539959,42.7048348,,,1,,,0,1,0,1,,,1,4
23.1397779,42.7172235,,,2,,,0,0,2,2,,,2,5
23.1524664,42.7042113,,1,,,,0,1,0,1,,,1,2
23.1509598,42.7037051,,,1,,,0,1,0,1,,,1,1
23.1559914,42.7116958,1,1,,,,0,0,1,1,,,2,7
23.1397779,42.7172235,,1,,,,0,0,1,1,,,1,1
23.1427281,42.6837491,,1,,,,0,0,1,1,,,1,2
23.1427281,42.6837491,,1,,,,0,0,1,1,,,1,2
23.1346568,42.7201288,,,1,,,0,1,0,1,,,1,6
23.1311517,42.7214463,,,1,,,0,1,0,1,,,1,1
23.158705,42.7055621,,1,,,,0,1,0,1,,,1,4
23.1725847,42.7100574,,1,,,,0,1,0,1,,,1,4
23.1453545,42.7177008,,1,,,,0,1,0,1,,,1,4
23.1354814,42.6860413,,1,,,,0,1,0,1,,,1,2
23.177064,42.715046,,1,,,,0,1,0,1,,,1,5
23.1357798,42.7131966,,1,2,,,0,1,2,3,,,3,14
23.1722324,42.7186584,,2,,,,0,2,0,2,,,2,4
23.1722324,42.7186584,,1,,,,0,1,0,1,,,1,2
23.1722324,42.7186584,,1,,,,0,1,0,1,,,1,4
23.1278537,42.7086308,,1,,,,0,0,1,1,,,1,2
23.1319453,42.7223255,,1,,,,0,1,0,1,,,1,3
23.1319453,42.7223255,,,1,,,0,1,0,1,,,1,1
23.1722324,42.7186584,,,1,,,0,1,0,1,,,1,1
23.1269273,42.7079784,,1,,,,0,1,0,1,,,1,4
23.1269273,42.7079784,,1,,,,0,1,0,1,,,1,3
23.1274413,42.7082026,,1,,,,0,1,0,1,,,1,4
23.2297789,42.649727,,1,,,,0,0,1,1,,,1,4
23.2385251,42.6611233,,,1,,,0,1,0,1,,,1,2
23.2385251,42.6611233,,2,,,,0,2,0,2,,,2,8
23.1512901,42.7036445,,,1,,,0,0,1,1,,,1,2
23.1357798,42.7131966,,1,1,,,0,0,2,2,,,2,5
23.1379849,42.7102545,,1,2,,1,0,0,2,2,,,3,9
23.142983,42.7110968,,1,,,,0,0,1,1,,,1,3
23.2555402,42.6638877,,1,,,,1,0,0,1,,,1,10
23.2586355,42.6647994,,,3,,1,0,0,1,1,,,3,6
23.2555402,42.6638877,,1,,,,1,0,0,1,,,1,42
23.2555402,42.6638877,,1,,,,1,0,0,1,,,1,19
23.2336512,42.6543717,,1,1,,1,0,0,1,1,,,2,7
23.2336512,42.6543717,,1,,,,0,1,0,1,,,1,2
23.2257293,42.6518507,,1,,,,0,0,1,1,,,1,4
23.2326875,42.6530925,,,1,,,0,1,0,1,,,1,3
23.2634147,42.6472029,,1,1,,1,0,1,0,1,,,2,7
23.2634147,42.6472029,,1,,,,0,1,0,1,,,1,3
23.2483238,42.6611017,,2,,,,0,0,2,2,,,2,4
23.2483238,42.6611017,,,1,,,0,0,1,1,,,1,3
23.1618489,42.7071219,,,1,,,0,0,1,1,,,1,1
23.144401,42.7128375,,1,,,,0,1,0,1,,,1,3
23.144401,42.7128375,,1,,,,0,1,0,1,,,1,5
23.1785506,42.7163315,,,1,,,0,0,1,1,,,1,1
23.1785506,42.7163315,,,1,,,0,1,0,1,,,1,4
23.1619994,42.7076453,,1,,,,1,0,0,1,,,1,1
23.1618489,42.7071219,1,,,,,0,0,1,1,,,1,1
23.16981,42.7185697,,1,,,,0,1,0,1,,,1,5
23.1303908,42.7173447,,2,,,,0,2,0,2,,,2,5
23.1301943,42.7181738,,1,,,,0,0,1,1,,,1,3
23.1301943,42.7181738,,1,,,,0,0,1,1,,,1,1
23.130608,42.717962,,,1,,,0,0,1,1,,,1,3
23.1329559,42.7174981,,1,,,,0,0,1,1,,,1,1
23.1329559,42.7174981,,1,1,,,0,0,2,2,,,2,8
23.1303908,42.7173447,,,1,,,0,0,1,1,,,1,1
23.1740331,42.7152723,,,1,,,0,1,0,1,,,1,4
23.1293691,42.7173659,,1,,,,0,0,1,1,,,1,3
23.169004,42.7133217,,1,,,,0,1,0,1,,,1,2
23.1331993,42.7174723,,1,,,,0,0,1,1,,,1,1
23.1336885,42.7174142,,2,,,,0,0,2,2,,,2,7
23.130608,42.717962,,2,,,1,0,1,0,1,,,2,5
23.16981,42.7185697,,1,,,,0,1,0,1,,,1,2
23.1450887,42.7162195,,,2,,,0,0,2,2,,,2,4
23.1291294,42.7204981,,,1,,,0,1,0,1,,,1,1
23.1894887,42.7181348,,2,,,,0,2,0,2,,,2,2
23.1289464,42.7204877,,2,,,,0,1,0,1,,1,2,3
23.1289464,42.7204877,,,1,,,0,1,0,1,,,1,2
23.169004,42.7133217,,,1,,,0,0,1,1,,,1,3
23.1690132,42.7135558,,,1,,,0,0,1,1,,,1,5
23.1690132,42.7135558,,1,,,,0,0,1,1,,,1,2
23.1556376,42.7120951,3,6,,1,,0,0,1,1,,,9,16
23.1531818,42.7105501,,,1,,,0,1,0,1,,,1,1
23.155247,42.7003013,,,1,,,0,1,0,1,,,1,1
23.1682074,42.7136135,,,1,,,0,0,1,1,,,1,2
23.1682074,42.7136135,,,1,,,0,0,1,1,,,1,1
23.1291294,42.7204981,,,1,,,0,1,0,1,,,1,2
23.1304717,42.720307,,1,,,,0,0,1,1,,,1,3
23.1304717,42.720307,,1,,,,0,1,0,1,,,1,5
23.1450887,42.7162195,,,1,,,0,1,0,1,,,1,1
23.1789426,42.714488,,,1,,,0,0,1,1,,,1,2
23.1644768,42.7106625,,1,,,,0,1,0,1,,,1,2
23.1789426,42.714488,1,,,,,0,0,1,1,,,1,3
23.1531818,42.7105501,1,1,4,,1,0,0,1,1,,3,6,9
23.1797677,42.7147028,,1,,,,0,1,0,1,,,1,6
23.1757628,42.7145901,,1,,,,0,0,1,1,,,1,4
23.1390317,42.7170528,,1,,,,0,1,0,1,,,1,4
23.1562788,42.7018877,,1,,,,1,0,0,1,,,1,3
23.2206114,42.6475161,,1,,,,0,1,0,1,,,1,4
23.2793607,42.6480962,,,1,,,0,0,1,1,,,1,1
23.2170258,42.6502034,,1,,,,0,0,1,1,,,1,2
23.2234069,42.6525854,,1,,,,0,1,0,1,,,1,4
23.2667476,42.6465576,,2,,,1,0,1,0,1,,,2,7
23.2667476,42.6465576,,2,,,1,0,1,0,1,,,2,6
23.2249491,42.6488571,,,1,,,0,0,1,1,,,1,1
23.2353758,42.6570487,,1,,,,0,1,0,1,,,1,2
23.2353758,42.6570487,,1,,,,0,1,0,1,,,1,2
23.2234069,42.6525854,,1,,,,0,1,0,1,,,1,4
23.2624402,42.6472816,,1,1,,1,0,0,1,1,,,2,6
23.2652013,42.6483728,,,1,,,0,0,1,1,,,1,6
23.2320503,42.6534995,,1,,,,0,1,0,1,,,1,2
23.2322357,42.6568702,,1,,,,0,1,0,1,,,1,4
23.2829537,42.6599486,,1,,,,0,0,1,1,,,1,3
23.2334341,42.6534408,,2,1,,,0,2,0,2,,1,3,6
23.2658487,42.6661998,,1,,,,0,1,0,1,,,1,2
23.2494614,42.64894,1,,1,,,0,0,1,1,,1,2,3
23.2658487,42.6661998,,,1,,,0,0,1,1,,,1,1
23.2658487,42.6661998,,,1,,,0,1,0,1,,,1,1
23.2320503,42.6534995,,1,1,,1,0,1,0,1,,,2,5
23.2829537,42.6599486,,1,,,,0,0,1,1,,,1,2
23.2652013,42.6483728,,2,,,,0,1,1,2,,,2,6
23.2234585,42.656666,,1,,,,0,0,1,1,,,1,5
23.26888,42.6589392,,2,,,,0,2,0,2,,,2,10
23.265072,42.658151,,1,,,,0,1,0,1,,,1,3
23.2732787,42.6620337,1,12,17,,13,0,1,0,1,,16,30,31
23.3113089,42.6308011,,,2,,,0,2,0,2,,,2,5
23.3106911,42.6306485,,2,,,,0,2,0,2,,,2,7
23.3106911,42.6306485,,1,,,,0,1,0,1,,,1,1
23.3092147,42.6341075,,2,,,,2,0,0,2,,,2,8
23.3092147,42.6341075,,1,,,,0,1,0,1,,,1,3
23.309149,42.6332322,,2,1,,,0,0,2,2,,1,3,4
23.308227,42.6325824,,1,,,,0,0,1,1,,,1,1
23.308227,42.6325824,,5,,,,0,4,1,5,,,5,9
23.3113089,42.6308011,,1,,,,0,1,0,1,,,1,4
23.3129397,42.6321557,,1,,,,0,0,1,1,,,1,3
23.3647023,42.6105584,,1,,,,0,0,1,1,,,1,4
23.3450483,42.6225529,,1,,,,1,0,0,1,,,1,3
23.3061078,42.6306029,,1,,,,0,0,1,1,,,1,3
23.2989816,42.6298506,1,1,,,,0,0,1,1,,,2,7
23.2748295,42.6643992,,2,10,,7,0,0,2,2,,3,12,23
23.238081,42.6523924,1,2,1,,1,0,1,1,2,,,4,14
23.2643456,42.6537462,,,1,,,0,1,0,1,,,1,1
23.2261422,42.6511601,,,1,,,0,1,0,1,,,1,1
23.2645033,42.6479993,,,2,,,0,2,0,2,,,2,3
23.2542764,42.6671905,,,26,,3,0,7,11,18,,5,26,67
23.2653582,42.6478877,,1,,,,0,1,0,1,,,1,3
23.2665232,42.6473934,,,1,,,0,1,0,1,,,1,1
23.2645033,42.6479993,,1,,,,0,1,0,1,,,1,3
23.2619749,42.6487143,,1,1,,,0,0,2,2,,,2,3
23.271355,42.6481614,,5,,,2,0,1,2,3,,,5,15
23.2716487,42.6484857,,,3,,1,0,0,2,2,,,3,6
23.2793715,42.6574577,,1,,,,0,0,1,1,,,1,3
23.24125,42.6623274,,,3,,,0,0,3,3,,,3,15
23.2542764,42.6671905,,28,3,,26,0,0,2,2,,3,31,80
23.2533179,42.6479098,,1,,,,0,1,0,1,,,1,2
23.2533179,42.6479098,,1,,,,0,1,0,1,,,1,3
23.2612878,42.6491699,,,1,,,0,0,1,1,,,1,1
23.2630531,42.6518116,,1,,,,0,1,0,1,,,1,2
23.2619749,42.6487143,,1,,,,0,0,1,1,,,1,3
23.2668824,42.6457907,,1,,,,0,0,1,1,,,1,4
23.2668824,42.6457907,,1,,,,0,0,1,1,,,1,1
23.2326875,42.6530925,,,3,,,0,3,0,3,,,3,6
23.2534723,42.6574938,,,1,,,0,0,1,1,,,1,2
23.2534723,42.6574938,,,1,,,0,0,1,1,,,1,2
23.2327442,42.6537445,,,2,,1,0,0,1,1,,,2,7
23.3411775,42.6232056,,1,,,,0,0,1,1,,,1,3
23.2261906,42.6521068,,,1,,,0,0,1,1,,,1,1
23.2237318,42.6505672,,,1,,,0,1,0,1,,,1,7
23.2168371,42.6506616,,,1,,,0,1,0,1,,,1,2
23.2316305,42.6543797,,1,,,,0,0,1,1,,,1,1
23.2318203,42.6548295,,2,,,1,0,1,0,1,,,2,4
23.2318203,42.6548295,,,1,,,0,1,0,1,,,1,4
23.2168371,42.6506616,,,1,,,0,0,1,1,,,1,1
23.3051113,42.6327469,,1,,,,0,1,0,1,,,1,2
23.3051113,42.6327469,,1,,,,0,1,0,1,,,1,3
23.3171818,42.6315592,,1,,,,0,1,0,1,,,1,2
23.3063041,42.631894,,,1,,,0,0,1,1,,,1,2
23.3085783,42.6303252,,1,,,,0,0,1,1,,,1,7
23.3085783,42.6303252,,,1,,,0,1,0,1,,,1,5
23.3063041,42.631894,,1,,,,0,0,1,1,,,1,3
23.2986798,42.6310358,,1,,,,0,1,0,1,,,1,2
23.2986798,42.6310358,,1,,,,0,0,1,1,,,1,2
23.3202409,42.6298887,,1,,,,0,0,1,1,,,1,3
23.3156991,42.6275568,,1,,,,0,0,1,1,,,1,5
23.3159496,42.6280281,,,4,,,0,1,0,1,,3,4,2
23.3105649,42.6262983,,1,,,,0,1,0,1,,,1,5
23.312836,42.6259518,,1,,,,0,0,1,1,,,1,3
23.3032031,42.6353843,,1,,,,0,0,1,1,,,1,5
23.3105649,42.6262983,,1,,,,0,1,0,1,,,1,5
23.3188013,42.6270171,,2,1,,,0,2,0,2,,1,3,7
23.3188013,42.6270171,,2,1,,1,0,1,0,1,,1,3,5
23.3124201,42.6297407,,2,,,,0,1,0,1,,1,2,4
23.3124955,42.6247704,,,1,,,0,0,1,1,,,1,2
23.3176071,42.626974,,1,,,,0,0,1,1,,,1,3
23.3176071,42.626974,,2,,,,0,1,1,2,,,2,11
23.318356,42.6254635,,1,,,,0,0,1,1,,,1,1
23.312274,42.6249582,,1,,,,0,0,1,1,,,1,3
23.312274,42.6249582,,,3,,1,0,0,2,2,,,3,8
23.312274,42.6249582,,1,,,,0,0,1,1,,,1,6
23.3032031,42.6353843,,1,,,,0,0,1,1,,,1,6
23.3124955,42.6247704,,,1,,,0,0,1,1,,,1,2
23.3102032,42.6254819,,1,,,,0,1,0,1,,,1,8
23.3208226,42.6249565,,1,,,,0,0,1,1,,,1,2
23.3208226,42.6249565,,3,,,1,0,2,0,2,,,3,9
23.319043,42.6251591,,1,,,,0,1,0,1,,,1,4
23.3105598,42.6256501,,1,,,,0,0,1,1,,,1,2
23.3105598,42.6256501,,3,,,,0,0,3,3,,,3,6
23.3102032,42.6254819,,,1,,,0,1,0,1,,,1,6
23.318356,42.6254635,,1,,,,0,1,0,1,,,1,3
23.319043,42.6251591,,1,,,,0,1,0,1,,,1,2
23.1829217,42.7049138,,,1,,,0,0,1,1,,,1,2
23.1845738,42.7067941,,1,,,,0,0,1,1,,,1,2
23.3113455,42.6285723,,5,,,,0,5,0,5,,,5,7
23.1826651,42.7056313,,1,,,,0,1,0,1,,,1,1
23.3113868,42.6286938,,,1,,,0,0,1,1,,,1,5
23.3113455,42.6285723,,,1,,,0,0,1,1,,,1,2
23.310767,42.6256513,,1,,,,0,0,1,1,,,1,3
23.1476214,42.6937157,,1,,,,0,0,1,1,,,1,1
23.1824445,42.7064664,,1,,,,0,1,0,1,,,1,2
23.1436747,42.6902454,,,1,,,0,1,0,1,,,1,1
23.1759807,42.701863,,1,,,,0,1,0,1,,,1,2
23.1824445,42.7064664,,1,,,,0,0,1,1,,,1,1
23.1824445,42.7064664,,2,,,1,0,1,0,1,,,2,6
23.1845738,42.7067941,,1,,,,0,0,1,1,,,1,1
23.1858832,42.7080873,,1,,,,0,1,0,1,,,1,3
23.1436747,42.6902454,,1,,,,0,1,0,1,,,1,4
23.2228114,42.64844,,,1,,,0,0,1,1,,,1,6
23.2225525,42.6483172,,,1,,,0,1,0,1,,,1,3
23.2818476,42.6429004,,,1,,,0,1,0,1,,,1,1
23.1485379,42.6948241,,1,,,,0,0,1,1,,,1,3
23.3135006,42.6321501,,,1,,,0,0,1,1,,,1,5
23.3135006,42.6321501,,1,,,,0,0,1,1,,,1,1
23.3132445,42.6321575,,1,,,,0,0,1,1,,,1,4
23.3132445,42.6321575,,1,,,,0,0,1,1,,,1,2
23.3191568,42.629948,,2,1,,,0,2,0,2,,1,3,3
23.3179284,42.629859,,1,,,,1,0,0,1,,,1,3
23.3181623,42.6298582,,3,,,,0,2,1,3,,,3,6
23.3588922,42.6198296,,1,,,,0,1,0,1,,,1,4
23.3595589,42.6161047,,1,,,,0,1,0,1,,,1,1
23.3577806,42.6178675,,,1,,,0,1,0,1,,,1,2
23.3577806,42.6178675,,,1,,,0,1,0,1,,,1,2
23.3605071,42.6227938,,,1,,,0,0,1,1,,,1,3
23.3075019,42.6295095,,1,,,,0,0,1,1,,,1,2
23.3417376,42.611731,,1,,,,0,1,0,1,,,1,3
23.3175435,42.6330343,1,2,1,,1,0,1,0,1,,,4,11
23.3075019,42.6295095,,1,,,,0,0,1,1,,,1,4
23.3370325,42.6197791,,1,,,,0,0,1,1,,,1,5
23.3066261,42.6383746,,,1,,,0,0,1,1,,,1,3
23.3063041,42.631894,,3,,,1,0,0,2,2,,,3,13
23.3063041,42.631894,,,1,,,0,1,0,1,,,1,10
23.305336,42.6276566,,1,2,,2,0,1,0,1,,,3,10
23.302568,42.6396838,,1,,,,0,1,0,1,,,1,2
23.3143096,42.6261955,,1,,,,0,0,1,1,,,1,2
23.1616878,42.7124479,,3,,,2,0,1,0,1,,,3,6
23.1616878,42.7124479,2,1,3,,1,0,0,1,1,,2,6,10
23.1421783,42.7130007,,1,,,,0,0,1,1,,,1,2
23.1556314,42.7099548,,1,,,,0,1,0,1,,,1,3
23.1421783,42.7130007,,,2,,,0,2,0,2,,,2,4
23.1421704,42.7126856,,1,,,,0,1,0,1,,,1,2
23.1738354,42.7180433,,,1,,,0,0,1,1,,,1,1
23.1500629,42.6991951,,1,,,,0,1,0,1,,,1,2
23.1369833,42.7087739,,1,,,,0,0,1,1,,,1,3
23.1422585,42.6893248,,1,,,,0,1,0,1,,,1,1
23.1615179,42.7067829,,1,,,,1,0,0,1,,,1,3
23.1393747,42.6866154,,1,,,,0,1,0,1,,,1,4
23.1519113,42.6991907,,,2,,,0,0,1,1,,1,2,1
23.1504057,42.6999318,,2,1,,1,0,0,2,2,,,3,7
23.1479123,42.7040215,,1,2,,,0,0,1,1,,2,3,3
23.1413955,42.6880215,,1,,,,0,0,1,1,,,1,2
23.1422585,42.6893248,,2,,,,0,2,0,2,,,2,7
23.1431489,42.6903225,,2,,,1,0,1,0,1,,,2,10
23.1413955,42.6880215,,1,,,,0,1,0,1,,,1,2
23.1436747,42.6902454,,1,,,,0,1,0,1,,,1,1
23.4051808,42.805041,,1,,,,0,1,0,1,,,1,6
23.4049966,42.8045458,,1,,,,0,0,1,1,,,1,1
23.4049966,42.8045458,,,1,,,0,0,1,1,,,1,3
23.1638195,42.7115948,2,,1,,,0,1,0,1,,,3,9
23.4054145,42.8062388,,,1,,,0,1,0,1,,,1,2
23.4070285,42.8064539,1,,,,,0,1,0,1,,,1,3
23.1483777,42.7047791,,,2,,1,0,1,0,1,,,2,6
23.1638195,42.7115948,,1,1,,1,0,1,0,1,,,2,5
23.4022684,42.7999125,,,2,,,0,2,0,2,,,2,6
23.4070285,42.8064539,1,,,,,0,1,0,1,,,1,4
23.4020119,42.7997335,,1,,,,0,1,0,1,,,1,3
23.4054145,42.8062388,,1,,,,0,0,1,1,,,1,2
23.4022684,42.7999125,,1,,,,0,1,0,1,,,1,3
23.4040874,42.8019596,,1,,,,0,1,0,1,,,1,6
23.4040874,42.8019596,,,1,,,0,1,0,1,,,1,1
23.4009838,42.8002485,,1,,,,0,1,0,1,,,1,4
23.3997771,42.799956,,,2,,,0,1,1,2,,,2,7
23.4052468,42.8048896,,1,1,,,0,2,0,2,,,2,2
23.4046184,42.8011084,,2,,,,0,2,0,2,,,2,6
23.401627,42.801559,,,1,,,0,1,0,1,,,1,1
23.4009838,42.8002485,,,2,,,0,0,2,2,,,2,6
23.4051808,42.805041,,,1,,,0,1,0,1,,,1,2
23.4053576,42.8056549,,,1,,,0,1,0,1,,,1,2
23.4053576,42.8056549,,,2,,,0,2,0,2,,,2,2
23.4052468,42.8048896,,,1,,,0,1,0,1,,,1,2
23.4051808,42.805041,,,2,,,0,2,0,2,,,2,9
23.1534169,42.7032059,,1,,,,0,0,1,1,,,1,3
23.1349006206056,42.7161078535938,,1,,,,1,0,0,1,,,1,2
23.2566253,42.666976,,,1,,,0,1,0,1,,,1,2
23.1349006206056,42.7161078535938,,,1,,,0,1,0,1,,,1,2
23.1349006206056,42.7161078535938,,1,,,,0,1,0,1,,,1,4
23.1788922,42.7054732,,1,,,,0,1,0,1,,,1,5
23.1788922,42.7054732,,1,,,,0,1,0,1,,,1,1
23.186901,42.7085634,,1,,,,0,1,0,1,,,1,3
23.2440086,42.6674189,9,18,30,,36,0,2,2,4,,9,57,139
23.269979,42.648368,,1,,,,0,1,0,1,,,1,1
23.1364876,42.7143883,7,6,11,,12,0,0,4,4,,,24,79
23.2441556,42.6663255,,1,,,,0,1,0,1,,,1,1
23.1793277,42.7045835,,1,,,,0,0,1,1,,,1,2
23.1349993,42.7144317,,,1,,,0,1,0,1,,,1,3
23.1364876,42.7143883,,,1,,,0,1,0,1,,,1,3
23.1349006206056,42.7161078535938,,,1,,,0,0,1,1,,,1,1
23.1793277,42.7045835,,2,1,,1,0,0,2,2,,,3,8
23.1829992,42.7058416,,1,,,,0,1,0,1,,,1,1
23.1789439,42.7049277,,1,,,,0,1,0,1,,,1,3
23.1789439,42.7049277,,1,,,,0,1,0,1,,,1,2
23.1792434,42.7050829,,,1,,,0,1,0,1,,,1,1
23.2488599,42.6683986,6,2,8,,3,0,1,0,1,,6,16,21
23.1813547,42.7069548,,1,,,,0,1,0,1,,,1,5
23.1813547,42.7069548,,1,,,,0,0,1,1,,,1,2
23.1785653,42.7045955,,1,,,,0,1,0,1,,,1,4
23.2444169,42.6669123,6,24,96,,104,0,1,2,3,1,16,126,336
23.2473348,42.666197,,1,,,,0,1,0,1,,,1,3
23.1785653,42.7045955,,2,,,,0,2,0,2,,,2,5
23.2433391,42.6628412,,,1,,,0,0,1,1,,,1,2
23.2433391,42.6628412,,,1,,,0,0,1,1,,,1,4
23.2359185,42.6542652,,1,,,,0,1,0,1,,,1,3
23.1806946,42.7080985,,1,,,,1,0,0,1,,,1,4
23.1811512,42.7055396,,,1,,,0,0,1,1,,,1,6
23.1792434,42.7050829,,,1,,,0,0,1,1,,,1,1
23.1811776,42.7059402,,,1,,,0,1,0,1,,,1,4
23.2442778,42.6632267,,,2,,1,0,1,0,1,,,2,5
23.2683003,42.6430501,,1,,,,0,0,1,1,,,1,1
23.2533058,42.6685113,,2,1,,,0,2,0,2,,1,3,7
23.155559,42.7006906,,1,,,,0,1,0,1,,,1,6
23.1553255,42.7008059,,1,,,,0,1,0,1,,,1,3
23.2208865,42.6468202,,,1,,,0,0,1,1,,,1,1
23.5553792,42.7323879,,1,,,,0,0,1,1,,,1,3
23.56157,42.7274494,,,1,,,0,0,1,1,,,1,1
23.5615008,42.7324497,,1,,,,0,0,1,1,,,1,3
23.5561786,42.7325934,,,1,,,0,0,1,1,,,1,2
23.5553792,42.7323879,,,1,,,0,0,1,1,,,1,2
23.140185,42.7175295,,1,,,,0,1,0,1,,,1,4
23.140185,42.7175295,,1,,,,0,0,1,1,,,1,4
23.1738354,42.7180433,,,1,,,0,1,0,1,,,1,1
23.5616703,42.7272566,,1,,,,0,0,1,1,,,1,2
23.1554256,42.7071995,,,1,,,0,1,0,1,,,1,1
23.1536555,42.7063699,,1,2,,1,0,1,0,1,,1,3,6
23.5603539,42.7336144,,1,,,,0,0,1,1,,,1,3
23.5603539,42.7336144,,1,,,,0,0,1,1,,,1,4
23.4090214,42.5907701,,,1,,,0,0,1,1,,,1,2
23.4094317,42.5912842,,,1,,,0,0,1,1,,,1,1
23.4094317,42.5912842,,2,,,1,0,0,1,1,,,2,5
23.4143541,42.5878111,,,1,,,0,0,1,1,,,1,1
23.4092768,42.5909143,,1,,,,0,0,1,1,,,1,4
23.4090214,42.5907701,,4,,,,0,1,3,4,,,4,13
23.4090214,42.5907701,,,1,,,0,0,1,1,,,1,3
23.4086912,42.5943752,,,1,,,0,0,1,1,,,1,2
23.3955117,42.6027397,,,1,,,0,0,1,1,,,1,2
23.4127793,42.589841,,1,,,,0,1,0,1,,,1,4
23.3976513,42.6028555,,1,,,,0,1,0,1,,,1,3
23.4143541,42.5878111,,1,,,,0,1,0,1,,,1,3
23.4132015,42.5906095,,,1,,,0,0,1,1,,,1,4
23.4132015,42.5906095,,,1,,,0,1,0,1,,,1,3
23.4134532,42.5921136,,3,,,2,0,1,0,1,,,3,8
23.4086451,42.590216,,1,1,,,0,1,1,2,,,2,6
23.4146271,42.5930027,,,1,,,0,0,1,1,,,1,3
23.4146271,42.5930027,,,2,,,0,0,2,2,,,2,7
23.4128032,42.5931507,,,1,,,0,0,1,1,,,1,1
23.4097365,42.5924208,,1,1,,,0,0,2,2,,,2,6
23.4090214,42.5907701,,1,,,,0,0,1,1,,,1,3
23.4090214,42.5907701,,1,1,,,0,0,2,2,,,2,7
